DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:45:51,366,6.999266,6.988708,0.4689608,0.1114308
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:45:58,373,6.999334,6.988779,0.4740987,0.1091967
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:46:05,380,6.999074,6.988649,0.4800906,0.1093001
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:46:12,387,6.999197,6.988642,0.4628345,0.1108948
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:46:19,394,6.999335,6.988649,0.4609197,0.1109058
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:46:27,401,6.999322,6.988736,0.4639398,0.1093802
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:46:34,408,6.999286,6.988733,0.463712,0.1085745
